timestamp_iso,roll_deg,pitch_deg,yaw_deg
0.006,30.264,1.451,-3.534
0.008,30.293,1.458,-3.536
0.010,30.340,1.392,-3.493
0.013,30.322,1.466,-3.538
0.015,30.354,1.421,-3.507
0.019,30.387,1.476,-3.546
0.024,30.390,1.408,-3.503
0.029,30.351,1.447,-3.532
0.034,30.302,1.399,-3.501
0.039,30.337,1.455,-3.541
0.044,30.366,1.447,-3.532
0.049,30.418,1.422,-3.525
0.054,30.354,1.384,-3.509
0.059,30.281,1.428,-3.541
0.064,30.266,1.414,-3.537
0.069,30.325,1.411,-3.542
0.074,30.333,1.389,-3.530
0.079,30.288,1.396,-3.538
0.084,30.304,1.383,-3.535
0.089,30.347,1.379,-3.539
0.094,30.374,1.409,-3.553
0.099,30.340,1.386,-3.541
0.104,30.318,1.372,-3.537
0.109,30.326,1.379,-3.540
0.114,30.360,1.419,-3.569
0.119,30.399,1.345,-3.523
0.124,30.369,1.362,-3.540
0.129,30.262,1.335,-3.522
0.134,30.260,1.389,-3.561
0.139,30.269,1.316,-3.523
0.144,30.298,1.319,-3.529
0.149,30.199,1.303,-3.527
0.154,30.186,1.238,-3.497
0.159,30.191,1.277,-3.526
0.164,30.185,1.269,-3.517
0.169,30.220,1.265,-3.522
0.174,30.187,1.221,-3.505
0.179,30.178,1.272,-3.531
0.184,30.185,1.259,-3.527
0.189,30.273,1.232,-3.513
0.194,30.251,1.218,-3.509
0.199,30.200,1.266,-3.529
0.204,30.199,1.295,-3.543
0.209,30.241,1.298,-3.549
0.214,30.273,1.275,-3.531
0.219,30.257,1.290,-3.541
0.224,30.185,1.257,-3.520
0.229,30.206,1.281,-3.539
0.234,30.148,1.291,-3.537
0.239,30.222,1.265,-3.523
0.244,30.198,1.269,-3.517
0.249,30.190,1.291,-3.529
0.254,30.190,1.311,-3.535
0.259,30.251,1.231,-3.487
0.264,30.220,1.270,-3.517
0.269,30.171,1.227,-3.481
0.274,30.226,1.348,-3.551
0.279,30.271,1.274,-3.505
0.284,30.341,1.342,-3.542
0.289,30.308,1.282,-3.507
0.294,30.307,1.313,-3.528
0.299,30.285,1.312,-3.528
0.304,30.254,1.349,-3.551
0.309,30.270,1.307,-3.533
0.314,30.241,1.308,-3.540
0.319,30.233,1.329,-3.552
0.324,30.268,1.341,-3.567
0.329,30.264,1.281,-3.532
0.334,30.251,1.262,-3.534
0.339,30.149,1.268,-3.543
0.344,30.184,1.271,-3.549
0.349,30.192,1.278,-3.552
0.354,30.252,1.231,-3.532
0.359,30.242,1.254,-3.550
0.364,30.237,1.218,-3.534
0.369,30.228,1.264,-3.566
0.374,30.209,1.211,-3.533
0.379,30.251,1.246,-3.567
0.384,30.226,1.171,-3.522
0.389,30.243,1.270,-3.586
0.394,30.231,1.197,-3.548
0.399,30.243,1.221,-3.566
0.404,30.204,1.147,-3.528
0.409,30.136,1.184,-3.558
0.414,30.138,1.193,-3.567
0.419,30.138,1.172,-3.561
0.424,30.188,1.152,-3.548
0.429,30.181,1.160,-3.557
0.434,30.174,1.168,-3.566
0.439,30.187,1.177,-3.574
0.444,30.167,1.170,-3.573
0.449,30.219,1.143,-3.559
0.454,30.232,1.159,-3.569
0.459,30.274,1.213,-3.601
0.464,30.286,1.244,-3.622
0.469,30.295,1.200,-3.597
0.474,30.317,1.195,-3.602
0.479,30.253,1.185,-3.594
0.484,30.294,1.263,-3.646
0.489,30.280,1.225,-3.623
0.494,30.352,1.238,-3.638
0.499,30.318,1.213,-3.620
0.504,30.288,1.238,-3.646
0.509,30.267,1.208,-3.632
0.514,30.230,1.209,-3.638
0.519,30.246,1.187,-3.626
0.524,30.247,1.150,-3.604
0.529,30.279,1.241,-3.659
0.534,30.274,1.210,-3.638
0.539,30.273,1.219,-3.647
0.544,30.241,1.151,-3.611
0.549,30.202,1.188,-3.633
0.554,30.216,1.208,-3.639
0.559,30.229,1.215,-3.640
0.564,30.281,1.202,-3.629
0.569,30.274,1.215,-3.633
0.574,30.230,1.212,-3.627
0.579,30.208,1.242,-3.648
0.584,30.127,1.220,-3.624
0.589,30.179,1.208,-3.620
0.594,30.138,1.173,-3.587
0.599,30.207,1.234,-3.620
0.604,30.199,1.259,-3.621
0.609,30.229,1.230,-3.600
0.614,30.231,1.197,-3.573
0.619,30.173,1.194,-3.566
0.624,30.215,1.258,-3.590
0.629,30.252,1.219,-3.560
0.634,30.322,1.264,-3.577
0.639,30.324,1.214,-3.532
0.644,30.329,1.287,-3.571
0.649,30.316,1.239,-3.533
0.654,30.291,1.310,-3.565
0.659,30.310,1.227,-3.511
0.664,30.329,1.249,-3.523
0.678,30.343,1.306,-3.544
0.679,30.357,1.323,-3.561
0.680,30.358,1.293,-3.541
0.684,30.337,1.265,-3.533
0.689,30.264,1.263,-3.534
0.694,30.301,1.281,-3.551
0.699,30.271,1.273,-3.549
0.704,30.350,1.278,-3.555
0.709,30.337,1.264,-3.552
0.714,30.337,1.272,-3.560
0.719,30.313,1.302,-3.581
0.724,30.271,1.294,-3.580
0.729,30.320,1.306,-3.594
0.734,30.308,1.260,-3.564
0.739,30.333,1.359,-3.628
0.744,30.283,1.334,-3.609
0.749,30.290,1.367,-3.637
0.754,30.249,1.284,-3.590
0.759,30.218,1.336,-3.623
0.764,30.227,1.290,-3.592
0.769,30.203,1.335,-3.623
0.774,30.233,1.305,-3.602
0.779,30.250,1.270,-3.586
0.784,30.234,1.277,-3.588
0.789,30.192,1.275,-3.588
0.794,30.176,1.288,-3.592
0.799,30.252,1.218,-3.553
0.804,30.272,1.225,-3.554
0.809,30.322,1.260,-3.563
0.814,30.321,1.289,-3.577
0.819,30.357,1.304,-3.581
0.824,30.372,1.282,-3.568
0.829,30.350,1.273,-3.560
0.834,30.364,1.317,-3.585
0.839,30.334,1.337,-3.590
0.844,30.405,1.374,-3.606
0.849,30.371,1.314,-3.571
0.854,30.384,1.365,-3.597
0.859,30.304,1.376,-3.601
0.864,30.295,1.414,-3.624
0.869,30.311,1.375,-3.594
0.874,30.298,1.346,-3.581
0.879,30.333,1.374,-3.588
0.884,30.309,1.402,-3.602
0.889,30.345,1.454,-3.628
0.894,30.355,1.379,-3.583
0.899,30.331,1.409,-3.604
0.904,30.320,1.363,-3.573
0.909,30.307,1.453,-3.628
0.914,30.361,1.388,-3.591
0.919,30.360,1.403,-3.602
0.924,30.326,1.373,-3.588
0.929,30.295,1.412,-3.617
0.934,30.251,1.424,-3.621
0.939,30.266,1.419,-3.626
0.944,30.218,1.360,-3.598
0.949,30.238,1.363,-3.604
0.954,30.201,1.389,-3.612
0.959,30.250,1.429,-3.641
0.964,30.239,1.385,-3.617
0.969,30.231,1.362,-3.605
0.974,30.218,1.354,-3.596
0.979,30.224,1.376,-3.608
0.984,30.267,1.399,-3.621
0.989,30.283,1.354,-3.589
0.994,30.340,1.369,-3.592
0.999,30.326,1.382,-3.597
1.004,30.335,1.469,-3.638
1.009,30.352,1.430,-3.609
1.014,30.330,1.438,-3.618
1.019,30.319,1.385,-3.585
1.024,30.316,1.451,-3.622
1.029,30.323,1.449,-3.615
1.034,30.329,1.472,-3.627
1.039,30.308,1.442,-3.613
1.044,30.316,1.420,-3.600
1.049,30.277,1.492,-3.639
1.054,30.301,1.435,-3.611
1.059,30.286,1.428,-3.609
1.064,30.274,1.399,-3.595
1.069,30.278,1.458,-3.630
1.074,30.315,1.460,-3.630
1.079,30.349,1.512,-3.656
1.084,30.328,1.489,-3.644
1.089,30.357,1.469,-3.638
1.094,30.322,1.462,-3.637
1.099,30.291,1.513,-3.670
1.104,30.286,1.476,-3.648
1.109,30.335,1.472,-3.652
1.114,30.315,1.457,-3.642
1.119,30.292,1.488,-3.669
1.124,30.258,1.450,-3.647
1.129,30.251,1.409,-3.636
1.134,30.208,1.392,-3.625
1.139,30.239,1.375,-3.627
1.144,30.266,1.405,-3.641
1.149,30.323,1.430,-3.660
1.154,30.331,1.439,-3.669
1.159,30.406,1.346,-3.617
1.164,30.345,1.423,-3.676
1.169,30.282,1.361,-3.641
1.174,30.330,1.411,-3.679
1.179,30.349,1.330,-3.632
1.184,30.411,1.422,-3.688
1.189,30.404,1.393,-3.673
1.194,30.425,1.411,-3.690
1.199,30.361,1.371,-3.668
1.204,30.296,1.364,-3.673
1.209,30.270,1.311,-3.640
1.214,30.233,1.347,-3.663
1.219,30.273,1.391,-3.681
1.224,30.339,1.408,-3.691
1.229,30.404,1.379,-3.670
1.234,30.368,1.407,-3.684
1.239,30.295,1.410,-3.679
1.244,30.289,1.387,-3.667
1.249,30.273,1.400,-3.671
1.254,30.330,1.407,-3.665
1.259,30.366,1.452,-3.690
1.264,30.400,1.474,-3.695
1.269,30.371,1.495,-3.708
1.274,30.307,1.432,-3.666
1.279,30.281,1.419,-3.670
1.284,30.172,1.377,-3.640
1.289,30.212,1.468,-3.696
1.294,30.236,1.438,-3.675
1.299,30.330,1.414,-3.667
1.304,30.289,1.392,-3.662
1.309,30.230,1.370,-3.657
1.314,30.231,1.379,-3.666
1.319,30.203,1.322,-3.644
1.324,30.269,1.335,-3.659
1.329,30.271,1.286,-3.640
1.334,30.347,1.356,-3.683
1.339,30.355,1.343,-3.679
1.344,30.369,1.354,-3.695
1.349,30.351,1.280,-3.656
1.354,30.291,1.311,-3.684
1.359,30.283,1.339,-3.698
1.364,30.304,1.366,-3.724
1.369,30.335,1.322,-3.699
1.374,30.313,1.310,-3.702
1.379,30.247,1.322,-3.706
1.384,30.275,1.331,-3.714
1.389,30.226,1.336,-3.717
1.394,30.291,1.303,-3.701
1.399,30.248,1.286,-3.690
1.404,30.269,1.317,-3.711
1.409,30.248,1.337,-3.717
1.414,30.262,1.309,-3.703
1.419,30.276,1.295,-3.698
1.424,30.242,1.270,-3.680
1.429,30.287,1.396,-3.744
1.434,30.290,1.343,-3.711
1.439,30.332,1.375,-3.732
1.444,30.241,1.297,-3.687
1.449,30.196,1.349,-3.721
1.454,30.147,1.308,-3.692
1.459,30.108,1.346,-3.721
1.464,30.155,1.279,-3.678
1.469,30.169,1.273,-3.675
1.474,30.183,1.301,-3.683
1.479,30.154,1.315,-3.693
1.484,30.126,1.285,-3.680
1.489,30.136,1.213,-3.641
1.494,30.127,1.226,-3.644
1.499,30.214,1.256,-3.651
1.504,30.241,1.301,-3.676
1.509,30.323,1.259,-3.651
1.514,30.330,1.244,-3.640
1.519,30.301,1.250,-3.642
1.524,30.277,1.280,-3.663
1.529,30.249,1.279,-3.663
1.534,30.307,1.253,-3.655
1.539,30.296,1.202,-3.630
1.544,30.322,1.271,-3.673
1.549,30.256,1.254,-3.662
1.554,30.257,1.280,-3.689
1.559,30.217,1.190,-3.640
1.564,30.194,1.191,-3.647
1.569,30.200,1.229,-3.669
1.574,30.207,1.244,-3.680
1.579,30.294,1.247,-3.679
1.584,30.296,1.189,-3.651
1.589,30.272,1.248,-3.686
1.594,30.250,1.247,-3.686
1.599,30.247,1.293,-3.717
1.604,30.302,1.207,-3.668
1.609,30.281,1.237,-3.689
1.614,30.288,1.221,-3.679
1.619,30.256,1.289,-3.722
1.624,30.214,1.250,-3.700
1.629,30.199,1.243,-3.698
1.634,30.114,1.203,-3.676
1.639,30.141,1.234,-3.696
1.644,30.134,1.241,-3.699
1.649,30.215,1.221,-3.686
1.654,30.167,1.160,-3.651
1.659,30.136,1.196,-3.674
1.664,30.129,1.210,-3.678
1.669,30.179,1.227,-3.688
1.674,30.245,1.189,-3.658
1.679,30.253,1.168,-3.646
1.684,30.289,1.198,-3.660
1.689,30.280,1.211,-3.663
1.694,30.293,1.262,-3.690
1.699,30.268,1.187,-3.645
1.704,30.222,1.229,-3.669
1.709,30.215,1.221,-3.661
1.714,30.226,1.280,-3.695
1.719,30.272,1.236,-3.664
1.724,30.243,1.237,-3.671
1.729,30.180,1.224,-3.656
1.734,30.184,1.284,-3.691
1.739,30.183,1.304,-3.696
1.744,30.242,1.264,-3.678
1.749,30.199,1.240,-3.666
1.754,30.200,1.225,-3.656
1.759,30.199,1.276,-3.682
1.764,30.242,1.270,-3.680
1.769,30.279,1.278,-3.682
1.774,30.249,1.264,-3.678
1.779,30.277,1.294,-3.692
1.784,30.263,1.300,-3.694
1.789,30.279,1.287,-3.691
1.794,30.228,1.234,-3.664
1.799,30.198,1.262,-3.678
1.804,30.177,1.284,-3.691
1.809,30.202,1.359,-3.736
1.814,30.206,1.276,-3.682
1.819,30.192,1.257,-3.683
1.824,30.135,1.240,-3.673
1.829,30.111,1.263,-3.692
1.834,30.119,1.277,-3.696
1.839,30.151,1.220,-3.668
1.844,30.127,1.250,-3.689
1.849,30.180,1.216,-3.673
1.854,30.198,1.292,-3.718
1.859,30.214,1.239,-3.685
1.864,30.186,1.232,-3.683
1.869,30.173,1.172,-3.648
1.874,30.190,1.298,-3.719
1.879,30.234,1.289,-3.704
1.884,30.314,1.285,-3.702
1.889,30.237,1.225,-3.674
1.894,30.172,1.250,-3.682
1.899,30.134,1.255,-3.684
1.904,30.184,1.272,-3.694
1.909,30.170,1.241,-3.673
1.914,30.156,1.263,-3.686
1.919,30.170,1.239,-3.666
1.924,30.205,1.300,-3.701
1.929,30.161,1.297,-3.694
1.934,30.142,1.218,-3.661
1.939,30.113,1.224,-3.663
1.944,30.134,1.247,-3.675
1.949,30.197,1.337,-3.724
1.954,30.301,1.245,-3.672
1.959,30.234,1.298,-3.713
1.964,30.128,1.233,-3.672
1.969,30.131,1.310,-3.723
1.974,30.179,1.238,-3.685
1.979,30.211,1.307,-3.728
1.984,30.156,1.253,-3.695
1.989,30.161,1.279,-3.721
1.994,30.155,1.279,-3.721
1.999,30.111,1.315,-3.744
2.004,30.063,1.210,-3.685
2.009,30.021,1.197,-3.689
2.014,30.026,1.232,-3.704
2.019,30.140,1.271,-3.719
2.024,30.214,1.236,-3.696
2.029,30.150,1.223,-3.700
2.034,30.063,1.196,-3.681
2.039,30.071,1.218,-3.694
2.044,30.113,1.213,-3.691
2.049,30.179,1.227,-3.688
2.054,30.170,1.244,-3.705
2.059,30.209,1.199,-3.674
2.064,30.211,1.311,-3.741
2.069,30.155,1.268,-3.706
2.074,30.171,1.264,-3.711
2.079,30.086,1.193,-3.668
2.084,30.103,1.297,-3.727
2.089,30.169,1.304,-3.722
2.094,30.256,1.300,-3.719
2.099,30.199,1.276,-3.708
2.104,30.097,1.278,-3.703
2.109,30.103,1.301,-3.715
2.114,30.125,1.301,-3.715
2.119,30.204,1.315,-3.712
2.124,30.205,1.300,-3.701
2.129,30.262,1.322,-3.706
2.134,30.267,1.358,-3.722
2.139,30.252,1.393,-3.738
2.144,30.225,1.341,-3.712
2.149,30.167,1.317,-3.700
2.154,30.167,1.366,-3.720
2.159,30.252,1.391,-3.731
2.164,30.310,1.386,-3.729
2.169,30.311,1.366,-3.724
2.174,30.203,1.345,-3.707
2.179,30.201,1.391,-3.738
2.184,30.145,1.359,-3.718
2.189,30.216,1.363,-3.724
2.194,30.174,1.348,-3.721
2.199,30.217,1.327,-3.708
2.204,30.252,1.395,-3.745
2.209,30.246,1.386,-3.737
2.214,30.265,1.397,-3.751
2.219,30.205,1.314,-3.705
2.224,30.229,1.403,-3.753
2.229,30.230,1.381,-3.741
2.234,30.323,1.428,-3.765
2.239,30.317,1.368,-3.730
2.244,30.287,1.406,-3.760
2.249,30.266,1.375,-3.739
2.254,30.266,1.421,-3.771
2.259,30.315,1.421,-3.763
2.264,30.315,1.409,-3.766
2.269,30.282,1.364,-3.742
2.274,30.253,1.371,-3.751
2.279,30.245,1.400,-3.765
2.284,30.325,1.376,-3.758
2.289,30.311,1.360,-3.747
2.294,30.327,1.347,-3.744
2.299,30.275,1.360,-3.754
2.304,30.339,1.378,-3.764
2.309,30.361,1.372,-3.762
2.314,30.348,1.327,-3.737
2.319,30.311,1.341,-3.748
2.324,30.276,1.333,-3.747
2.329,30.351,1.438,-3.799
2.334,30.376,1.379,-3.764
2.339,30.397,1.402,-3.776
2.344,30.283,1.345,-3.744
2.349,30.250,1.426,-3.791
2.354,30.252,1.389,-3.768
2.359,30.258,1.396,-3.770
2.364,30.275,1.359,-3.747
2.369,30.239,1.380,-3.760
2.374,30.257,1.423,-3.777
2.379,30.279,1.416,-3.775
2.384,30.265,1.401,-3.765
2.389,30.239,1.334,-3.728
2.394,30.195,1.376,-3.753
2.399,30.259,1.385,-3.754
2.404,30.301,1.437,-3.781
2.409,30.345,1.388,-3.754
2.414,30.324,1.418,-3.775
2.419,30.257,1.429,-3.779
2.424,30.264,1.453,-3.798
2.429,30.272,1.425,-3.784
2.434,30.295,1.414,-3.787
2.439,30.245,1.395,-3.770
2.444,30.256,1.450,-3.809
2.449,30.243,1.426,-3.791
2.454,30.279,1.429,-3.797
2.459,30.245,1.377,-3.771
2.464,30.208,1.377,-3.778
2.469,30.208,1.376,-3.771
2.474,30.253,1.363,-3.768
2.479,30.297,1.372,-3.769
2.484,30.260,1.342,-3.755
2.489,30.259,1.370,-3.769
2.494,30.288,1.378,-3.771
2.499,30.301,1.431,-3.804
2.504,30.333,1.357,-3.759
2.509,30.309,1.382,-3.784
2.514,30.253,1.363,-3.768
2.519,30.249,1.438,-3.813
2.524,30.274,1.379,-3.778
2.529,30.309,1.398,-3.795
2.534,30.229,1.393,-3.788
2.539,30.238,1.380,-3.785
2.544,30.229,1.395,-3.795
2.549,30.230,1.373,-3.783
2.554,30.238,1.344,-3.769
2.559,30.232,1.338,-3.767
2.564,30.257,1.411,-3.805
2.569,30.301,1.426,-3.809
2.574,30.382,1.385,-3.784
2.579,30.339,1.370,-3.780
2.584,30.287,1.390,-3.793
2.589,30.308,1.411,-3.798
2.594,30.352,1.414,-3.805
2.599,30.360,1.384,-3.784
2.604,30.338,1.392,-3.793
2.609,30.332,1.370,-3.781
2.614,30.352,1.403,-3.808
2.619,30.302,1.393,-3.800
2.624,30.327,1.337,-3.778
2.629,30.261,1.320,-3.768
2.634,30.289,1.374,-3.802
2.639,30.337,1.399,-3.820
2.644,30.413,1.335,-3.783
2.649,30.341,1.357,-3.803
2.654,30.276,1.317,-3.780
2.659,30.301,1.408,-3.835
2.664,30.304,1.349,-3.800
2.669,30.359,1.410,-3.835
2.674,30.298,1.335,-3.797
2.679,30.318,1.373,-3.820
2.684,30.296,1.373,-3.820
2.689,30.260,1.387,-3.830
2.694,30.247,1.318,-3.787
2.699,30.190,1.318,-3.794
2.704,30.182,1.347,-3.808
2.709,30.245,1.364,-3.818
2.714,30.298,1.335,-3.797
2.719,30.276,1.314,-3.792
2.724,30.191,1.296,-3.782
2.729,30.197,1.312,-3.792
2.734,30.182,1.340,-3.807
2.739,30.262,1.327,-3.796
2.744,30.269,1.328,-3.795
2.749,30.276,1.313,-3.785
2.754,30.238,1.376,-3.815
2.759,30.216,1.367,-3.807
2.764,30.231,1.353,-3.803
2.769,30.175,1.306,-3.772
2.774,30.207,1.417,-3.833
2.779,30.180,1.386,-3.813
2.784,30.236,1.411,-3.831
2.789,30.211,1.329,-3.784
2.794,30.195,1.344,-3.794
2.799,30.208,1.364,-3.799
2.804,30.181,1.365,-3.807
2.809,30.230,1.367,-3.806
2.814,30.226,1.296,-3.775
2.819,30.290,1.313,-3.784
2.824,30.282,1.342,-3.799
2.829,30.296,1.366,-3.818
2.834,30.306,1.302,-3.788
2.839,30.270,1.296,-3.793
2.844,30.291,1.327,-3.814
2.849,30.311,1.374,-3.845
2.854,30.340,1.359,-3.834
2.859,30.311,1.331,-3.827
2.864,30.241,1.307,-3.815
2.869,30.240,1.322,-3.826
2.874,30.201,1.348,-3.833
2.879,30.274,1.352,-3.839
2.884,30.233,1.298,-3.806
2.889,30.248,1.292,-3.805
2.894,30.204,1.302,-3.802
2.899,30.218,1.331,-3.816
2.904,30.248,1.304,-3.802
2.909,30.214,1.265,-3.780
2.914,30.231,1.330,-3.809
2.919,30.232,1.313,-3.792
2.924,30.294,1.398,-3.845
2.929,30.247,1.329,-3.802
2.934,30.217,1.352,-3.821
2.939,30.161,1.306,-3.797
2.944,30.142,1.389,-3.851
2.949,30.203,1.360,-3.830
2.954,30.217,1.350,-3.840
2.959,30.196,1.328,-3.828
2.964,30.153,1.337,-3.844
2.969,30.159,1.344,-3.845
2.974,30.203,1.304,-3.834
2.979,30.163,1.261,-3.817
2.984,30.199,1.242,-3.811
2.989,30.175,1.277,-3.826
2.994,30.255,1.288,-3.835
2.999,30.264,1.275,-3.831
3.004,30.228,1.229,-3.807
3.009,30.193,1.230,-3.814
3.014,30.176,1.258,-3.828
3.019,30.256,1.290,-3.842
3.024,30.265,1.259,-3.821
3.029,30.271,1.275,-3.831
3.034,30.199,1.248,-3.812
3.039,30.194,1.345,-3.870
3.044,30.168,1.283,-3.829
3.049,30.190,1.286,-3.835
3.054,30.185,1.253,-3.808
3.059,30.146,1.289,-3.830
3.064,30.182,1.319,-3.845
3.069,30.191,1.275,-3.820
3.074,30.169,1.275,-3.820
3.079,30.126,1.242,-3.799
3.084,30.145,1.316,-3.838
3.089,30.241,1.297,-3.825
3.094,30.248,1.299,-3.832
3.099,30.264,1.247,-3.798
3.104,30.203,1.304,-3.834
3.109,30.174,1.310,-3.836
3.114,30.203,1.342,-3.857
3.119,30.184,1.282,-3.822
3.124,30.219,1.285,-3.828
3.129,30.174,1.305,-3.840
3.134,30.210,1.344,-3.863
3.139,30.167,1.312,-3.843
3.144,30.145,1.304,-3.841
3.149,30.125,1.280,-3.822
3.154,30.159,1.342,-3.863
3.159,30.203,1.340,-3.850
3.164,30.218,1.320,-3.844
3.169,30.234,1.297,-3.825
3.174,30.183,1.302,-3.827
3.179,30.186,1.375,-3.866
3.184,30.223,1.346,-3.844
3.189,30.251,1.382,-3.860
3.194,30.276,1.308,-3.815
3.199,30.273,1.376,-3.858
3.204,30.280,1.381,-3.853
3.209,30.272,1.405,-3.872
3.214,30.253,1.329,-3.827
3.219,30.261,1.354,-3.846
3.224,30.244,1.382,-3.860
3.229,30.301,1.386,-3.867
3.234,30.283,1.343,-3.850
3.239,30.263,1.306,-3.834
3.244,30.205,1.306,-3.841
3.249,30.233,1.323,-3.851
3.254,30.273,1.370,-3.882
3.259,30.283,1.341,-3.868
3.264,30.314,1.292,-3.841
3.269,30.247,1.306,-3.859
3.274,30.232,1.343,-3.882
3.279,30.239,1.328,-3.871
3.284,30.262,1.302,-3.864
3.289,30.240,1.300,-3.857
3.294,30.215,1.367,-3.900
3.299,30.233,1.315,-3.868
3.304,30.255,1.310,-3.873
3.309,30.155,1.268,-3.844
3.314,30.134,1.260,-3.842
3.319,30.133,1.283,-3.854
3.324,30.190,1.298,-3.857
3.329,30.210,1.327,-3.871
3.334,30.272,1.241,-3.822
3.339,30.233,1.321,-3.869
3.344,30.167,1.302,-3.852
3.349,30.204,1.327,-3.871
3.354,30.227,1.268,-3.836
3.359,30.274,1.350,-3.876
3.364,30.296,1.350,-3.876
3.369,30.352,1.383,-3.896
3.374,30.325,1.346,-3.881
3.379,30.282,1.352,-3.883
3.384,30.233,1.315,-3.868
3.389,30.211,1.316,-3.874
3.394,30.231,1.345,-3.888
3.399,30.312,1.321,-3.881
3.404,30.343,1.271,-3.854
3.409,30.292,1.278,-3.863
3.414,30.183,1.281,-3.865
3.419,30.220,1.255,-3.858
3.424,30.221,1.240,-3.847
3.429,30.287,1.235,-3.845
3.434,30.284,1.302,-3.882
3.439,30.322,1.259,-3.857
3.444,30.306,1.318,-3.892
3.449,30.256,1.248,-3.849
3.454,30.233,1.300,-3.882
3.459,30.155,1.267,-3.862
3.464,30.187,1.356,-3.910
3.469,30.227,1.298,-3.876
3.474,30.284,1.302,-3.882
3.479,30.212,1.277,-3.870
3.484,30.109,1.318,-3.895
3.489,30.116,1.296,-3.883
3.494,30.126,1.269,-3.876
3.499,30.169,1.257,-3.871
3.504,30.191,1.266,-3.880
3.509,30.247,1.290,-3.892
3.514,30.270,1.278,-3.888
3.519,30.264,1.264,-3.885
3.524,30.243,1.234,-3.871
3.529,30.213,1.256,-3.883
3.534,30.283,1.331,-3.921
3.539,30.347,1.319,-3.917
3.544,30.394,1.268,-3.884
3.549,30.350,1.269,-3.891
3.554,30.263,1.279,-3.895
3.559,30.289,1.331,-3.921
3.564,30.240,1.285,-3.897
3.569,30.320,1.281,-3.894
3.574,30.279,1.269,-3.880
3.579,30.291,1.292,-3.892
3.584,30.306,1.306,-3.896
3.589,30.277,1.267,-3.873
3.594,30.279,1.274,-3.875
3.599,30.242,1.256,-3.858
3.604,30.294,1.382,-3.922
3.609,30.312,1.336,-3.891
3.614,30.341,1.330,-3.889
3.619,30.270,1.282,-3.858
3.624,30.223,1.384,-3.918
3.629,30.243,1.383,-3.910
3.634,30.257,1.412,-3.925
3.639,30.252,1.375,-3.902
3.644,30.223,1.382,-3.911
3.649,30.200,1.411,-3.925
3.654,30.206,1.417,-3.927
3.659,30.178,1.395,-3.915
3.664,30.194,1.353,-3.897
3.875,30.158,1.365,-3.901
3.876,30.249,1.434,-3.937
3.877,30.271,1.435,-3.937
3.878,30.316,1.387,-3.917
3.880,30.266,1.357,-3.903
3.881,30.237,1.358,-3.910
3.882,30.286,1.412,-3.943
3.883,30.323,1.384,-3.928
3.884,30.387,1.419,-3.956
3.886,30.355,1.345,-3.918
3.887,30.358,1.422,-3.970
3.888,30.286,1.391,-3.956
3.889,30.272,1.409,-3.980
3.890,30.254,1.313,-3.929
3.892,30.223,1.353,-3.966
3.893,30.267,1.375,-3.971
3.894,30.279,1.393,-3.988
3.895,30.280,1.366,-3.981
3.896,30.211,1.292,-3.949
3.897,30.132,1.314,-3.969
3.899,30.102,1.284,-3.955
3.900,30.108,1.337,-3.988
3.901,30.184,1.277,-3.965
3.902,30.168,1.300,-3.984
3.903,30.144,1.321,-3.996
3.905,30.078,1.358,-4.026
3.906,30.021,1.343,-4.023
3.907,29.979,1.308,-4.014
3.908,29.916,1.270,-3.999
3.909,29.920,1.324,-4.038
3.911,29.878,1.323,-4.039
3.912,29.906,1.319,-4.043
3.913,29.815,1.245,-4.012
3.914,29.750,1.260,-4.030
3.915,29.705,1.267,-4.039
3.917,29.733,1.276,-4.047
3.918,29.792,1.251,-4.039
3.919,29.781,1.202,-4.020
3.920,29.793,1.231,-4.034
3.922,29.778,1.254,-4.053
3.923,29.798,1.301,-4.084
3.924,29.808,1.235,-4.047
3.925,29.764,1.273,-4.077
3.926,29.743,1.241,-4.057
3.928,29.740,1.316,-4.102
3.929,29.727,1.263,-4.069
3.930,29.669,1.269,-4.078
3.931,29.569,1.222,-4.054
3.932,29.547,1.263,-4.072
3.933,29.516,1.307,-4.097
3.935,29.538,1.263,-4.072
3.936,29.460,1.231,-4.058
3.937,29.374,1.213,-4.049
3.938,29.315,1.249,-4.072
3.939,29.330,1.249,-4.072
3.944,29.315,1.262,-4.075
3.949,29.273,1.240,-4.071
3.954,29.257,1.247,-4.072
3.959,29.228,1.256,-4.088
3.964,29.185,1.270,-4.099
3.969,29.107,1.225,-4.082
3.974,29.022,1.201,-4.078
3.979,28.934,1.215,-4.095
3.984,28.911,1.240,-4.121
3.989,28.892,1.182,-4.093
3.994,28.813,1.147,-4.092
3.999,28.635,1.105,-4.078
4.004,28.541,1.085,-4.087
4.009,28.457,1.034,-4.076
4.014,28.415,1.007,-4.076
4.019,28.301,0.978,-4.077
4.024,28.226,0.871,-4.046
4.029,28.116,0.889,-4.084
4.034,27.985,0.780,-4.047
4.039,27.884,0.769,-4.071
4.044,27.724,0.653,-4.040
4.049,27.583,0.720,-4.104
4.054,27.472,0.623,-4.089
4.059,27.403,0.576,-4.092
4.064,27.211,0.519,-4.102
4.069,26.953,0.492,-4.114
4.074,26.746,0.435,-4.124
4.079,26.542,0.353,-4.117
4.084,26.377,0.323,-4.126
4.089,26.208,0.264,-4.123
4.094,25.994,0.216,-4.124
